category	path	blob_oid	size_bytes	evidence	reason
3	tmp/slx_steady/simulink/ScheduleCore.xml	7625d7aa46a65dbe3390c0ffb5f16624b62d5993	2425	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/ScheduleEditor.xml	b68b7514f41112354ac7a197020f66449b763766	2430	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/_rels/blockdiagram.xml.rels	a809854c9e10ef55b3e85ee14c56608ae458edd7	1174	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/_rels/configSetInfo.xml.rels	f0f69f1f969285e4547c4149aea11f3d4c7aaa62	291	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/bddefaults.xml	646badf4ff99980091e84bb26bd2d289b05be8fb	709	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/blockdiagram.xml	dbc984bd4b89cdd796e2e5046622c45013e03eb2	1818	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/configSet0.xml	c03839129cb09362ffe6d62bcb255f608fa384af	47592	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/configSetInfo.xml	7c14be453488021ce095b25caa9a478ec2bf44aa	161	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/graphicalInterface.json	9c97bcbcdc270c4e87616ed98476b672726189c8	156	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/hdlParams.xml	c3b8f75161e1606f2e89848da04a127b7db3fd16	311	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/modelDictionary.xml	ec4a157ee634b6059d1b80d42d46a1a18ddbbda7	313	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/stateflow/_rels/machine.xml.rels	084b6d958988e2165608e7bfefba20237db54f28	3403	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/stateflow/chart_102.xml	b94e57f4252a5a68af30f4679cc50d2ee70eadc8	3768	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/stateflow/chart_110.xml	a61e361473c1a26d5e1943fc713d5468ecc6a630	3801	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/stateflow/chart_118.xml	d886de2cb4b73543c10631aae90dcb7145224abb	3801	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/stateflow/chart_126.xml	331e8dd0abc9c47a1bb12003eefe07c3b297b304	3625	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/stateflow/chart_13.xml	a1f4252baab785b61f418bd47c3c5d4f08fed124	3762	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/stateflow/chart_134.xml	0e1e047a1a8516781d8a8f31a05e9d753c3377fc	3612	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/stateflow/chart_142.xml	00ed7ae63870ae236e19eaef451c23863535bedf	3612	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/stateflow/chart_150.xml	90b9ff7df01ba59bddde59861676022c255137ae	4094	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/stateflow/chart_159.xml	0dc2c609830cc74dab1ca6b4b628341c1e2644d2	3865	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/stateflow/chart_167.xml	dbb24d705f80745d9a360c9fe5a9b11b730d8edc	3742	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/stateflow/chart_175.xml	348d63a255ef1a12448c8420935883404e863eb8	3865	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/stateflow/chart_183.xml	06e82aa00e4117ac7ce5ea729dfa2ca6f3f9f5fd	3742	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/stateflow/chart_191.xml	ee3e9fc81b5a8007cf39456f1cfba585c122f875	5446	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/stateflow/chart_21.xml	0a8f4e74d12e4ac1718d574837b3b8a279dd536c	3733	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/stateflow/chart_29.xml	562bc87730af608dbd77b3d5349314edccc17d18	3082	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/stateflow/chart_36.xml	8befc670ed182ee672e298b19e966b7fce133625	3733	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/stateflow/chart_44.xml	eefd84cc29f288abbbca49fc25f6c306780f3364	3083	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/stateflow/chart_51.xml	7dbd8f51138e9429be252181101fc538340ec191	2899	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/stateflow/chart_58.xml	c5959d885e60996ad4314040ff8fc4a14c0fe281	3681	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/stateflow/chart_66.xml	c001661b106e2ac3bfffecda7cf2ff9450e2d4b8	3667	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/stateflow/chart_74.xml	72cf48ce4c0d19ffe9b7695521bfa61610d57129	3668	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/stateflow/chart_82.xml	0c4be23c4e03f5eb3e68db7aa7ee0841f0da8e92	4070	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/stateflow/chart_91.xml	fb245a26350fc862cbbaaaddcd25dcfea8122fce	5410	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/stateflow/machine.xml	653e8e823e46c93659f6142ebe9d99c04e979a0c	4524	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/systems/_rels/system_1.xml.rels	de703d8b44dd45ca55b235a5693471c1f032027c	411	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/systems/_rels/system_272.xml.rels	3c060d87b6e32687b514a7518704ca9354bdcfa5	417	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/systems/_rels/system_278.xml.rels	0877cbd150ac568eb5dcb45ee826aba8ccd04892	417	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/systems/_rels/system_2898.xml.rels	68df4a17d89d91214b9e08813ed351baf3d4ddcd	421	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/systems/_rels/system_2907.xml.rels	1c26a53ca044dce90b0ae74c4178428e0aecc0d0	421	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/systems/_rels/system_3016.xml.rels	fdfec43c704af2e1e5f44683de2190439e763c4f	421	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/systems/_rels/system_3143.xml.rels	53df72ba787402df847891d2a58e5761dfa04e4b	421	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/systems/_rels/system_3804.xml.rels	441393c47dddde18405baa76acba8733ae22b451	552	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/systems/_rels/system_3811.xml.rels	c448e43816ab9238050f029d7f326ff475e78e04	814	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/systems/_rels/system_388.xml.rels	a50c2858de952f7b5720322ccc8d653385115a0b	417	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/systems/_rels/system_3882.xml.rels	ca2e57abf7e40de3c243cb1584587055b683c6b8	945	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/systems/_rels/system_514.xml.rels	c5e2c2005f3e15aaaa34be1d4be8444c0b2c844c	417	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/systems/_rels/system_521.xml.rels	72941dcab4bf5584752069c9bd432d540ba1af73	417	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/systems/_rels/system_755.xml.rels	75b882b2a5c2ee8de6bb3f10afb0aabc8fa28ffa	417	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/systems/_rels/system_root.xml.rels	cacdfb7d04cbb792b9214f21f8ae715a27128003	935	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/systems/system_1.xml	8d2bbe1f55e7c977ae44ec7b54794edf8d8b3e46	47276	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/systems/system_272.xml	918aa238eea4fc5f24ec85a8be4d967636d9b90e	9612	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/systems/system_278.xml	c268ee7b7839831434e673030cce21b1ec60229a	34934	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/systems/system_2898.xml	d31014d5546a0df1be910bb93329c1db390f3ef5	6892	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/systems/system_2907.xml	f49031abd4a2bc09060d072e35b76ca5ac2eb06e	34513	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/systems/system_2978.xml	d4f9d4f4e7902019d0399d8f3ea17fe8537a5a1f	2422	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/systems/system_2979.xml	37966f2d0fdbf6240fc6805f4c484fa6bf27b114	1995	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/systems/system_3016.xml	ab0f78883db44eb9055b3a6f7b65576e50b4f6ce	34545	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/systems/system_3087.xml	c5c1b92d81474609c2041d141b55cc935c6251f4	2422	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/systems/system_3088.xml	bde8dc3ab32238a4f085ae1baff136bae7b1fc30	1995	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/systems/system_3143.xml	9ff7f943af2caf44e0f49571be21ce9d12371687	9131	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/systems/system_3149.xml	e6ea322227e6c1e4bc904f5b6f7358265c0684b8	1990	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/systems/system_3154.xml	fff4183ab9f0a053156132d7909f74f7c8cba4e4	2815	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/systems/system_34.xml	13538ab0b1db19c7e782cfd3e218165e239194cb	2746	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/systems/system_350.xml	d096b983a2efd524fa81d48e5b98259af124294b	2273	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/systems/system_351.xml	4b9cc00b6d320cf3899582fa4cc96ef17a461ee0	2414	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/systems/system_3804.xml	b7ec1d3dbbb709fc3d34c95b2ba9dae2a6e21382	6105	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/systems/system_3811.xml	6da6609ddc528316a0741689ea4e2986c86049c3	21433	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/systems/system_3862.xml	e21d3a45a2061d1e671fdaca74bcdaf96d8f938a	2288	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/systems/system_3863.xml	b63c27379701f71a07013573d26f90951ff43e1f	2282	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/systems/system_3864.xml	6dc69c6d018e6b6a0e0b801dae381a1cca684d5a	2417	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/systems/system_3865.xml	c03f10d0b9dc2772dbd19618e24be0b210b39ae9	2785	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/systems/system_3866.xml	eab8d05a3a2016094a7eb018619a5b1de3751426	3680	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/systems/system_388.xml	284f250196929eb39ef5d87d58b62fa5494d43b7	34942	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/systems/system_3882.xml	f3891b88c3c6addbae353353d6a088f587991d2b	25290	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/systems/system_3937.xml	f3b2d559510299617921cbf65ad38c429adb7980	2287	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/systems/system_3938.xml	1db714470fdecd2101a03a9f76363eafc68c591f	2281	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/systems/system_3939.xml	2cd3de9d50e94f03996e136f0565c9442d44f32e	2416	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/systems/system_3940.xml	1a0ca71160eb1d87be2edbf6ce6760835408a3c3	2788	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/systems/system_3941.xml	ed126523a62a7b13dcff7a8a01842738a87fdb6d	3668	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/systems/system_3942.xml	506a9d188222434ccf936a5313e5ac8d6b00fee7	2317	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/systems/system_3966.xml	12b8d5a96328a33ec153a99250c4d1dca934165b	2865	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/systems/system_460.xml	4edcebbd3e6e03b49931447e427cf322503a0606	2272	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/systems/system_461.xml	86fd8057b6b87a23f49300f19e8bfc42ddc12818	2414	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/systems/system_5.xml	b4afba02d32694e75e17277d5b1ec1ce08f5b2cb	3210	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/systems/system_514.xml	e1a5cf41d2a727717d1a4bc2e7d95694d411f605	6451	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/systems/system_521.xml	526aba33f5fb44570eababbf5a5090284cc70ffc	36265	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/systems/system_598.xml	1d94979e6526286fe1d4df0d894e929383d6ac0f	2265	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/systems/system_599.xml	5042fe9dff7c1304edfd6980ef271f940cf6e752	2407	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/systems/system_755.xml	b328620fb208d8ce75e462d2b0ee0c3af26261c7	36304	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/systems/system_832.xml	b4bf1fd59261d83cd66d58dc5001c87fea33c126	2265	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/systems/system_833.xml	323244def755d06b81dd8f96c761ca4010a8c567	2407	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/systems/system_root.xml	1695d2ac4c965a001ffacc39f679d6502cd01e7c	7120	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmp/slx_steady/simulink/windowsInfo.xml	bbf4e4f4c542a65c701dee325a79dde375046a49	20101	✅ 不在第1/2类；❓删除仍待人工确认	final_steady_24a.slx 的解包副本；可从活动 SLX 重新生成，模型运行不引用这些 XML/媒体文件。
3	tmx2269_predict_speed_line.m	9575c7fd445aae0fcabc9f76f417fdfc1f7a1250	2860	✅ 不在第1/2类；❓删除仍待人工确认	旧压气机候选构建/激活/修正链；隔离依赖追踪未加载，后续只能基于新基线和保留的独立物理论证重建。
3	tmx2269_similarity_transform.m	25422ea245a92bee1cb3461593915cfe66f8c210	4633	✅ 不在第1/2类；❓删除仍待人工确认	旧压气机候选构建/激活/修正链；隔离依赖追踪未加载，后续只能基于新基线和保留的独立物理论证重建。
3	tools/.DS_Store	7079ff157fa37945b5ac273c4041c2db04d820b5	8196	✅ 不在第1/2类；❓删除仍待人工确认	操作系统生成的 .DS_Store 元数据；既不参与模型加载，也不承载治理/溯源内容。
3	tools/nasa_tn_d7487/__pycache__/compressor_program.cpython-314.pyc	40136a1e5c5182075ace6adc3cc074f8594b90b7	57057	✅ 不在第1/2类；❓删除仍待人工确认	Python 自动生成的 __pycache__/pyc；可再生且不承载源代码或溯源结论。
3	图5_34_对比分析_14000s.md	612cf13a7260ea99619bc60c40d3739157c40e1d	6688	✅ 不在第1/2类；❓删除仍待人工确认	图 5.34 旧全耦合对比分析；用户已明确其前提过时，不能继续作为当前事实。
